trun,c,ELp,value,scenario
2027,bah,CC,1.9983564032630792,B
2027,bah,Cogen,0.28200000000000003,B
2027,omn,CC,9.547,B
2027,omn,Cogen,2.466,B
2028,ksa,Steam,33.7512,B
2028,ksa,GT,29.978439607179432,B
2028,ksa,CC,52.607777421837156,B
2028,ksa,CCcon,5.3790000000000004,B
2028,ksa,PV,0.01424972623779233,B
2028,ksa,Cogen,14.741999999999999,B
2028,uae,GT,8.190602574117387,B
2028,uae,CC,4.372548433316778,B
2028,uae,CCcon,0.10545,B
2028,uae,CoalSteam,4.2,B
2028,uae,Nuclear,5.6,B
2028,uae,PV,0.008891141220227373,B
2028,uae,CSP,0.05,B
2028,uae,Cogen,20.57,B
2028,qat,Steam,1.1291320664068696,B
2028,qat,GT,1.7685146637938072,B
2028,qat,CC,5.940015856212447,B
2028,qat,CCcon,0.13125,B
2028,qat,Cogen,7.796,B
2028,kuw,Nuclear,3.3073175265678234,B
2028,kuw,PV,0.008891141220227373,B
2028,kuw,Cogen,28.998719581590468,B
2028,bah,Steam,1.302,B
2028,bah,GT,1.629,B
2028,bah,CC,2.138274921782695,B
2028,bah,Cogen,0.28200000000000003,B
2028,omn,CC,9.547,B
2028,omn,Cogen,2.466,B
2029,ksa,Steam,33.7512,B
2029,ksa,GT,29.978439607179432,B
2029,ksa,CC,60.869881281400396,B
2029,ksa,CCcon,5.3790000000000004,B
2029,ksa,PV,0.014123352531037959,B
2029,ksa,Cogen,14.741999999999999,B
2029,uae,GT,8.190602574117387,B
2029,uae,CC,5.559952618136226,B
2029,uae,CCcon,0.10545,B
2029,uae,CoalSteam,4.2,B
2029,uae,Nuclear,5.6,B
2029,uae,PV,0.008811120949245327,B
2029,uae,CSP,0.05,B
2029,uae,Cogen,20.57,B
2029,qat,Steam,1.1291320664068696,B
2029,qat,GT,1.7685146637938072,B
2029,qat,CC,6.662406523671374,B
2029,qat,CCcon,0.13125,B
2029,qat,Cogen,7.796,B
2029,kuw,Nuclear,4.153737360576649,B
2029,kuw,PV,0.008811120949245327,B
2029,kuw,Cogen,28.998719581590468,B
2029,bah,Steam,1.302,B
2029,bah,GT,1.629,B
2029,bah,CC,2.2582050804862526,B
2029,bah,Cogen,0.28200000000000003,B
2029,omn,CC,9.547,B
2029,omn,Cogen,2.466,B
2030,ksa,Steam,33.7512,B
2030,ksa,GT,29.978439607179432,B
2030,ksa,CC,64.55414511449352,B
2030,ksa,CCcon,5.3790000000000004,B
2030,ksa,PV,11.610667643632013,B
2030,ksa,Cogen,14.741999999999999,B
2030,uae,GT,8.190602574117387,B
2030,uae,CC,6.680541192440576,B
2030,uae,CCcon,0.10545,B
2030,uae,CoalSteam,4.2,B
2030,uae,Nuclear,5.6,B
2030,uae,PV,0.008731820860702118,B
2030,uae,CSP,0.05,B
2030,uae,Cogen,20.57,B
2030,qat,Steam,1.1291320664068696,B
2030,qat,GT,1.7685146637938072,B
2030,qat,CC,8.123126142739917,B
2030,qat,CCcon,0.13125,B
2030,qat,Cogen,7.796,B
2030,kuw,Nuclear,4.263522759226636,B
2030,kuw,PV,0.008731820860702118,B
2030,kuw,Cogen,29.248278944970913,B
2030,bah,Steam,1.302,B
2030,bah,GT,1.629,B
2030,bah,CC,2.398123599017297,B
2030,bah,Cogen,0.28200000000000003,B
2030,omn,CC,9.547,B
2030,omn,Cogen,2.466,B
2015,ksa,Steam,25.339199999999998,C
2015,ksa,GT,35.86,C
2015,ksa,CC,10.04,C
2015,ksa,PV,0.016,C
2015,ksa,Cogen,9.392000000000001,C
2015,uae,GT,5.702999999999999,C
2015,uae,CC,2.38,C
2015,uae,PV,0.01,C
2015,uae,CSP,0.05,C
2015,uae,Cogen,20.57,C
2015,qat,GT,1.2515,C
2015,qat,CC,2.007,C
2015,qat,Cogen,6.184,C
2015,kuw,PV,0.01,C
2015,kuw,Cogen,18.259,C
2015,bah,Steam,1.302,C
2015,bah,GT,1.629,C
2015,bah,CC,1.94,C
2015,bah,Cogen,0.28200000000000003,C
2015,omn,CC,4.957,C
2015,omn,Cogen,2.466,C
2016,ksa,Steam,25.339199999999998,C
2016,ksa,GT,35.619,C
2016,ksa,CC,10.04,C
2016,ksa,PV,0.015858,C
2016,ksa,Cogen,14.692000000000002,C
2016,uae,GT,5.702999999999999,C
2016,uae,CC,2.38,C
2016,uae,PV,0.00991,C
2016,uae,CSP,0.05,C
2016,uae,Cogen,20.57,C
2016,qat,GT,1.3285041077608222,C
2016,qat,CC,2.007,C
2016,qat,Cogen,6.184,C
2016,kuw,PV,0.00991,C
2016,kuw,Cogen,18.259,C
2016,bah,Steam,1.302,C
2016,bah,GT,1.629,C
2016,bah,CC,1.94,C
2016,bah,Cogen,0.28200000000000003,C
2016,omn,CC,4.957,C
2016,omn,Cogen,2.466,C
2017,ksa,Steam,29.719199999999997,C
2017,ksa,GT,35.187,C
2017,ksa,CC,13.966999999999999,C
2017,ksa,PV,0.015717268,C
2017,ksa,Cogen,17.442000000000004,C
2017,uae,GT,6.077777517450235,C
2017,uae,CC,2.7199999999999998,C
2017,uae,PV,0.009820810000000001,C
2017,uae,CSP,0.05,C
2017,uae,Cogen,20.57,C
2017,qat,GT,1.3285041077608222,C
2017,qat,CC,2.007,C
2017,qat,Cogen,7.784,C
2017,kuw,PV,0.009820810000000001,C
2017,kuw,Cogen,18.259,C
2017,bah,Steam,1.302,C
2017,bah,GT,1.629,C
2017,bah,CC,1.94,C
2017,bah,Cogen,0.28200000000000003,C
2017,omn,CC,5.077999999999999,C
2017,omn,Cogen,2.466,C
2018,ksa,Steam,33.3592,C
2018,ksa,GT,34.650999999999996,C
2018,ksa,CC,13.966999999999999,C
2018,ksa,PV,0.015577792638,C
2018,ksa,Cogen,14.741999999999999,C
2018,uae,GT,7.14680933493698,C
2018,uae,CC,2.7199999999999998,C
2018,uae,PV,0.00973242271,C
2018,uae,CSP,0.05,C
2018,uae,Cogen,20.57,C
2018,qat,GT,1.3285041077608222,C
2018,qat,CC,2.007,C
2018,qat,Cogen,8.608,C
2018,kuw,PV,0.00973242271,C
2018,kuw,Cogen,19.787,C
2018,bah,Steam,1.302,C
2018,bah,GT,1.629,C
2018,bah,CC,1.94,C
2018,bah,Cogen,0.28200000000000003,C
2018,omn,CC,5.077999999999999,C
2018,omn,Cogen,2.466,C
2019,ksa,Steam,33.7512,C
2019,ksa,GT,34.650439607179834,C
2019,ksa,CC,16.027,C
2019,ksa,PV,0.015439562654008001,C
2019,ksa,Cogen,14.741999999999999,C
2019,uae,GT,7.14680933493698,C
2019,uae,CC,3.96,C
2019,uae,PV,0.00964483090561,C
2019,uae,CSP,0.05,C
2019,uae,Cogen,20.57,C
2019,qat,GT,1.3285041077608222,C
2019,qat,CC,2.007,C
2019,qat,Cogen,7.796,C
2019,kuw,PV,0.00964483090561,C
2019,kuw,Cogen,19.023,C
2019,bah,Steam,1.302,C
2019,bah,GT,1.629,C
2019,bah,CC,1.94,C
2019,bah,Cogen,0.28200000000000003,C
2019,omn,CC,5.077999999999999,C
2019,omn,Cogen,2.466,C
2020,ksa,Steam,33.7512,C
2020,ksa,GT,33.835439607179836,C
2020,ksa,CC,17.531,C
2020,ksa,PV,0.01530256688912318,C
2020,ksa,Cogen,14.741999999999999,C
2020,uae,GT,7.14680933493698,C
2020,uae,CC,3.96,C
2020,uae,PV,0.00955802742745951,C
2020,uae,CSP,0.05,C
2020,uae,Cogen,20.57,C
2020,qat,GT,1.3285041077608222,C
2020,qat,CC,2.007,C
2020,qat,Cogen,7.796,C
2020,kuw,PV,0.00955802742745951,C
2020,kuw,Cogen,19.622999999999998,C
2020,bah,Steam,1.302,C
2020,bah,GT,1.629,C
2020,bah,CC,1.94,C
2020,bah,Cogen,0.28200000000000003,C
2020,omn,CC,8.347,C
2020,omn,Cogen,2.466,C
2021,ksa,Steam,33.7512,C
2021,ksa,GT,33.564439607179835,C
2021,ksa,CC,24.551000000000002,C
2021,ksa,PV,0.015166794284627314,C
2021,ksa,Cogen,14.741999999999999,C
2021,uae,GT,7.14680933493698,C
2021,uae,CC,3.96,C
2021,uae,Nuclear,5.6,C
2021,uae,PV,0.009472005180612374,C
2021,uae,CSP,0.05,C
2021,uae,Cogen,20.57,C
2021,qat,GT,1.3285041077608222,C
2021,qat,CC,2.007,C
2021,qat,Cogen,7.796,C
2021,kuw,PV,0.009472005180612374,C
2021,kuw,Cogen,19.323,C
2021,bah,Steam,1.302,C
2021,bah,GT,1.629,C
2021,bah,CC,1.94,C
2021,bah,Cogen,0.28200000000000003,C
2021,omn,CC,8.347,C
2021,omn,Cogen,2.466,C
2022,ksa,Steam,33.7512,C
2022,ksa,GT,33.564439607179835,C
2022,ksa,CC,29.951,C
2022,ksa,PV,0.01503223388108438,C
2022,ksa,Cogen,14.741999999999999,C
2022,uae,GT,7.14680933493698,C
2022,uae,CC,3.96,C
2022,uae,CoalSteam,1.8,C
2022,uae,Nuclear,5.6,C
2022,uae,PV,0.009386757133986862,C
2022,uae,CSP,0.05,C
2022,uae,Cogen,20.57,C
2022,qat,GT,1.3285041077608222,C
2022,qat,CC,2.007,C
2022,qat,Cogen,7.796,C
2022,kuw,PV,0.009386757133986862,C
2022,kuw,Cogen,22.923000000000002,C
2022,bah,Steam,1.302,C
2022,bah,GT,1.629,C
2022,bah,CC,1.94,C
2022,bah,Cogen,0.28200000000000003,C
2022,omn,CC,8.847,C
2022,omn,Cogen,2.466,C
2023,ksa,Steam,33.7512,C
2023,ksa,GT,33.564439607179835,C
2023,ksa,CC,29.951,C
2023,ksa,PV,0.01489887481744824,C
2023,ksa,Cogen,14.741999999999999,C
2023,uae,GT,7.14680933493698,C
2023,uae,CC,3.96,C
2023,uae,CoalSteam,1.8,C
2023,uae,Nuclear,5.6,C
2023,uae,PV,0.009302276319780981,C
2023,uae,CSP,0.05,C
2023,uae,Cogen,20.57,C
2023,qat,GT,1.3285041077608222,C
2023,qat,CC,2.007,C
2023,qat,Cogen,7.796,C
2023,kuw,PV,0.009302276319780981,C
2023,kuw,Cogen,21.122999999999998,C
2023,bah,Steam,1.302,C
2023,bah,GT,1.629,C
2023,bah,CC,1.94,C
2023,bah,Cogen,0.28200000000000003,C
2023,omn,CC,9.547,C
2023,omn,Cogen,2.466,C
2024,ksa,Steam,33.7512,C
2024,ksa,GT,33.564439607179835,C
2024,ksa,CC,29.951,C
2024,ksa,PV,0.014766706330178358,C
2024,ksa,Cogen,14.741999999999999,C
2024,uae,GT,7.14680933493698,C
2024,uae,CC,3.96,C
2024,uae,CoalSteam,4.2,C
2024,uae,Nuclear,5.6,C
2024,uae,PV,0.009218555832902953,C
2024,uae,CSP,0.05,C
2024,uae,Cogen,20.57,C
2024,qat,GT,1.3285041077608222,C
2024,qat,CC,2.007,C
2024,qat,Cogen,7.796,C
2024,kuw,PV,0.009218555832902953,C
2024,kuw,Cogen,21.122999999999998,C
2024,bah,Steam,1.302,C
2024,bah,GT,1.629,C
2024,bah,CC,1.94,C
2024,bah,Cogen,0.28200000000000003,C
2024,omn,CC,9.547,C
2024,omn,Cogen,2.466,C
2025,ksa,Steam,33.7512,C
2025,ksa,GT,33.564439607179835,C
2025,ksa,CC,29.951,C
2025,ksa,PV,0.014635717752363468,C
2025,ksa,Cogen,14.741999999999999,C
2025,uae,GT,7.14680933493698,C
2025,uae,CC,3.96,C
2025,uae,CoalSteam,4.2,C
2025,uae,Nuclear,5.6,C
2025,uae,PV,0.009135588830406827,C
2025,uae,CSP,0.05,C
2025,uae,Cogen,20.57,C
2025,qat,GT,1.3167891211470069,C
2025,qat,CC,2.007,C
2025,qat,CCcon,0.017572479920722913,C
2025,qat,Cogen,7.796,C
2025,kuw,PV,0.009135588830406827,C
2025,kuw,Cogen,21.122999999999998,C
2025,bah,Steam,1.302,C
2025,bah,GT,1.629,C
2025,bah,CC,1.94,C
2025,bah,Cogen,0.28200000000000003,C
2025,omn,CC,9.547,C
2025,omn,Cogen,2.466,C
2026,ksa,Steam,33.7512,C
2026,ksa,GT,33.564439607179835,C
2026,ksa,CC,29.951,C
2026,ksa,PV,0.014505898512853128,C
2026,ksa,Cogen,14.741999999999999,C
2026,uae,GT,7.14680933493698,C
2026,uae,CC,3.96,C
2026,uae,CoalSteam,4.2,C
2026,uae,Nuclear,5.6,C
2026,uae,PV,0.009053368530933165,C
2026,uae,CSP,0.05,C
2026,uae,Cogen,20.57,C
2026,qat,GT,1.2410041077608223,C
2026,qat,CC,2.534220947111989,C
2026,qat,CCcon,0.13125,C
2026,qat,Cogen,7.796,C
2026,kuw,PV,0.009053368530933165,C
2026,kuw,Cogen,21.122999999999998,C
2026,bah,Steam,1.302,C
2026,bah,GT,1.629,C
2026,bah,CC,1.94,C
2026,bah,Cogen,0.28200000000000003,C
2026,omn,CC,9.547,C
2026,omn,Cogen,2.466,C
2027,ksa,Steam,33.7512,C
2027,ksa,GT,33.564439607179835,C
2027,ksa,CC,29.951,C
2027,ksa,PV,0.014377238135397076,C
2027,ksa,Cogen,14.741999999999999,C
2027,uae,GT,7.14680933493698,C
2027,uae,CC,3.96,C
2027,uae,CoalSteam,4.2,C
2027,uae,Nuclear,5.6,C
2027,uae,PV,0.008971888214154766,C
2027,uae,CSP,0.05,C
2027,uae,Cogen,20.57,C
2027,qat,GT,1.2410041077608223,C
2027,qat,CC,3.1763459848668036,C
2027,qat,CCcon,0.13125,C
2027,qat,Cogen,7.796,C
2027,kuw,CoalSteam,0.2751074283812404,C
2027,kuw,PV,0.008971888214154766,C
2027,kuw,Cogen,21.122999999999998,C
2027,bah,Steam,1.302,C
2027,bah,GT,1.629,C
2027,bah,CC,1.94,C
2027,bah,Cogen,0.28200000000000003,C
2027,omn,CC,9.547,C
2027,omn,Cogen,2.466,C
2028,ksa,Steam,33.7512,C
2028,ksa,GT,29.978439607179833,C
2028,ksa,CC,32.74092543029448,C
2028,ksa,CCcon,5.3790000000000004,C
2028,ksa,PV,0.01424972623779233,C
2028,ksa,Cogen,14.741999999999999,C
2028,uae,GT,7.14680933493698,C
2028,uae,CC,3.96,C
2028,uae,CoalSteam,4.2,C
2028,uae,Nuclear,5.6,C
2028,uae,PV,0.008891141220227373,C
2028,uae,CSP,0.05,C
2028,uae,Cogen,20.57,C
2028,qat,GT,1.2410041077608223,C
2028,qat,CC,4.798920664912034,C
2028,qat,CCcon,0.13125,C
2028,qat,Cogen,7.796,C
2028,kuw,CoalSteam,1.343873052559319,C
2028,kuw,PV,0.008891141220227373,C
2028,kuw,Cogen,21.122999999999998,C
2028,bah,Steam,1.302,C
2028,bah,GT,1.629,C
2028,bah,CC,2.2028274144593043,C
2028,bah,Cogen,0.28200000000000003,C
2028,omn,CC,9.547,C
2028,omn,Cogen,2.466,C
2029,ksa,Steam,33.7512,C
2029,ksa,GT,29.978439607179833,C
2029,ksa,CC,36.66596596534207,C
2029,ksa,CCcon,5.3790000000000004,C
2029,ksa,PV,0.014123352531037959,C
2029,ksa,Cogen,14.741999999999999,C
2029,uae,GT,7.076509334936979,C
2029,uae,CC,4.043904034914402,C
2029,uae,CCcon,0.10545,C
2029,uae,CoalSteam,4.2,C
2029,uae,Nuclear,5.6,C
2029,uae,PV,0.008811120949245327,C
2029,uae,CSP,0.05,C
2029,uae,Cogen,20.57,C
2029,qat,GT,1.2410041077608223,C
2029,qat,CC,6.8548161235857155,C
2029,qat,CCcon,0.13125,C
2029,qat,Cogen,7.796,C
2029,kuw,CoalSteam,2.546234377675061,C
2029,kuw,PV,0.008811120949245327,C
2029,kuw,Cogen,21.122999999999998,C
2029,bah,Steam,1.302,C
2029,bah,GT,1.629,C
2029,bah,CC,2.3594463882154235,C
2029,bah,Cogen,0.28200000000000003,C
2029,omn,CC,9.547,C
2029,omn,Cogen,2.466,C
2030,ksa,Steam,33.7512,C
2030,ksa,GT,29.978439607179833,C
2030,ksa,CC,42.14659678164112,C
2030,ksa,CCcon,5.3790000000000004,C
2030,ksa,PV,0.013998106818497447,C
2030,ksa,Cogen,14.741999999999999,C
2030,uae,GT,7.076509334936979,C
2030,uae,CC,5.164492609239044,C
2030,uae,CCcon,0.10545,C
2030,uae,CoalSteam,4.2,C
2030,uae,Nuclear,5.6,C
2030,uae,PV,0.008731820860702118,C
2030,uae,CSP,0.05,C
2030,uae,Cogen,20.57,C
2030,qat,GT,1.2410041077608223,C
2030,qat,CC,7.5985484272055075,C
2030,qat,CCcon,0.13125,C
2030,qat,Cogen,7.796,C
2030,kuw,CoalSteam,3.7485957028366537,C
2030,kuw,PV,0.008731820860702118,C
2030,kuw,Cogen,21.122999999999998,C
2030,bah,Steam,1.302,C
2030,bah,GT,1.629,C
2030,bah,CC,2.494496460858337,C
2030,bah,Cogen,0.28200000000000003,C
2030,omn,CC,9.547,C
2030,omn,Cogen,2.466,C
2015,ksa,Steam,25.339199999999998,D
2015,ksa,GT,35.86,D
2015,ksa,CC,10.04,D
2015,ksa,PV,0.016,D
2015,ksa,Cogen,9.392000000000001,D
2015,uae,GT,5.702999999999999,D
2015,uae,CC,2.38,D
2015,uae,PV,0.01,D
2015,uae,CSP,0.05,D
2015,uae,Cogen,20.57,D
2015,qat,GT,1.2515,D
2015,qat,CC,2.007,D
2015,qat,Cogen,6.184,D
2015,kuw,PV,0.01,D
2015,kuw,Cogen,18.259,D
2015,bah,Steam,1.302,D
2015,bah,GT,1.629,D
2015,bah,CC,1.94,D
2015,bah,Cogen,0.28200000000000003,D
2015,omn,CC,4.957,D
2015,omn,Cogen,2.466,D
2016,ksa,Steam,25.339199999999998,D
2016,ksa,GT,35.619,D
2016,ksa,CC,10.04,D
2016,ksa,PV,0.015858,D
2016,ksa,Cogen,14.692000000000002,D
2016,uae,GT,5.702999999999999,D
2016,uae,CC,2.38,D
2016,uae,PV,0.00991,D
2016,uae,CSP,0.05,D
2016,uae,Cogen,20.57,D
2016,qat,GT,1.3285041077608222,D
2016,qat,CC,2.007,D
2016,qat,Cogen,6.184,D
2016,kuw,PV,0.00991,D
2016,kuw,Cogen,18.259,D
2016,bah,Steam,1.302,D
2016,bah,GT,1.629,D
2016,bah,CC,1.94,D
2016,bah,Cogen,0.28200000000000003,D
2016,omn,CC,4.957,D
2016,omn,Cogen,2.466,D
2017,ksa,Steam,29.719199999999997,D
2017,ksa,GT,35.187,D
2017,ksa,CC,13.966999999999999,D
2017,ksa,PV,0.015717268,D
2017,ksa,Cogen,17.442000000000004,D
2017,uae,GT,6.077777517450235,D
2017,uae,CC,2.7199999999999998,D
2017,uae,PV,0.009820810000000001,D
2017,uae,CSP,0.05,D
2017,uae,Cogen,20.57,D
2017,qat,GT,1.3285041077608222,D
2017,qat,CC,2.007,D
2017,qat,Cogen,7.784,D
2017,kuw,PV,0.009820810000000001,D
2017,kuw,Cogen,18.259,D
2017,bah,Steam,1.302,D
2017,bah,GT,1.629,D
2017,bah,CC,1.94,D
2017,bah,Cogen,0.28200000000000003,D
2017,omn,CC,5.077999999999999,D
2017,omn,Cogen,2.466,D
2018,ksa,Steam,33.3592,D
2018,ksa,GT,34.650999999999996,D
2018,ksa,CC,13.966999999999999,D
2018,ksa,PV,0.015577792638,D
2018,ksa,Cogen,14.741999999999999,D
2018,uae,GT,7.14680933493698,D
2018,uae,CC,2.7199999999999998,D
2018,uae,PV,0.00973242271,D
2018,uae,CSP,0.05,D
2018,uae,Cogen,20.57,D
2018,qat,GT,1.3285041077608222,D
2018,qat,CC,2.007,D
2018,qat,Cogen,8.608,D
2018,kuw,PV,0.00973242271,D
2018,kuw,Cogen,19.787,D
2018,bah,Steam,1.302,D
2018,bah,GT,1.629,D
2018,bah,CC,1.94,D
2018,bah,Cogen,0.28200000000000003,D
2018,omn,CC,5.077999999999999,D
2018,omn,Cogen,2.466,D
2019,ksa,Steam,33.7512,D
2019,ksa,GT,34.650439607179635,D
2019,ksa,CC,16.027,D
2019,ksa,PV,0.015439562654008001,D
2019,ksa,Cogen,14.741999999999999,D
2019,uae,GT,7.14680933493698,D
2019,uae,CC,3.96,D
2019,uae,PV,0.00964483090561,D
2019,uae,CSP,0.05,D
2019,uae,Cogen,20.57,D
2019,qat,GT,1.3285041077608222,D
2019,qat,CC,2.007,D
2019,qat,Cogen,7.796,D
2019,kuw,PV,0.00964483090561,D
2019,kuw,Cogen,19.023,D
2019,bah,Steam,1.302,D
2019,bah,GT,1.629,D
2019,bah,CC,1.94,D
2019,bah,Cogen,0.28200000000000003,D
2019,omn,CC,5.077999999999999,D
2019,omn,Cogen,2.466,D
2020,ksa,Steam,33.7512,D
2020,ksa,GT,30.24943960717964,D
2020,ksa,CC,17.531,D
2020,ksa,CCcon,5.3790000000000004,D
2020,ksa,PV,0.01530256688912318,D
2020,ksa,Cogen,14.741999999999999,D
2020,uae,GT,7.076509334936979,D
2020,uae,CC,3.96,D
2020,uae,CCcon,0.10545,D
2020,uae,PV,0.00955802742745951,D
2020,uae,CSP,0.05,D
2020,uae,Cogen,20.57,D
2020,qat,GT,1.2410041077608223,D
2020,qat,CC,2.007,D
2020,qat,CCcon,0.13125,D
2020,qat,Cogen,7.796,D
2020,kuw,PV,0.00955802742745951,D
2020,kuw,Cogen,19.622999999999998,D
2020,bah,Steam,1.302,D
2020,bah,GT,1.629,D
2020,bah,CC,1.94,D
2020,bah,Cogen,0.28200000000000003,D
2020,omn,CC,8.347,D
2020,omn,Cogen,2.466,D
2021,ksa,Steam,33.7512,D
2021,ksa,GT,29.978439607179638,D
2021,ksa,CC,24.551000000000002,D
2021,ksa,CCcon,5.3790000000000004,D
2021,ksa,PV,0.015166794284627314,D
2021,ksa,Cogen,14.741999999999999,D
2021,uae,GT,7.076509334936979,D
2021,uae,CC,3.96,D
2021,uae,CCcon,0.10545,D
2021,uae,Nuclear,5.6,D
2021,uae,PV,0.009472005180612374,D
2021,uae,CSP,0.05,D
2021,uae,Cogen,20.57,D
2021,qat,GT,1.2410041077608223,D
2021,qat,CC,2.007,D
2021,qat,CCcon,0.13125,D
2021,qat,Cogen,7.796,D
2021,kuw,PV,0.009472005180612374,D
2021,kuw,Cogen,25.6002095882262,D
2021,bah,Steam,1.302,D
2021,bah,GT,1.629,D
2021,bah,CC,1.94,D
2021,bah,Cogen,0.28200000000000003,D
2021,omn,CC,8.347,D
2021,omn,Cogen,2.466,D
2022,ksa,Steam,33.7512,D
2022,ksa,GT,29.978439607179638,D
2022,ksa,CC,29.951,D
2022,ksa,CCcon,5.3790000000000004,D
2022,ksa,PV,0.01503223388108438,D
2022,ksa,Cogen,14.741999999999999,D
2022,uae,GT,7.076509334936979,D
2022,uae,CC,3.96,D
2022,uae,CCcon,0.10545,D
2022,uae,CoalSteam,1.8,D
2022,uae,Nuclear,5.6,D
2022,uae,PV,0.009386757133986862,D
2022,uae,CSP,0.05,D
2022,uae,Cogen,20.57,D
2022,qat,GT,1.2410041077608223,D
2022,qat,CC,2.4617056499339793,D
2022,qat,CCcon,0.13125,D
2022,qat,Cogen,7.796,D
2022,kuw,PV,0.009386757133986862,D
2022,kuw,Cogen,29.2002095882262,D
2022,bah,Steam,1.302,D
2022,bah,GT,1.629,D
2022,bah,CC,1.94,D
2022,bah,Cogen,0.28200000000000003,D
2022,omn,CC,8.847,D
2022,omn,Cogen,2.466,D
2023,ksa,Steam,33.7512,D
2023,ksa,GT,29.978439607179638,D
2023,ksa,CC,29.951,D
2023,ksa,CCcon,5.3790000000000004,D
2023,ksa,PV,0.01489887481744824,D
2023,ksa,Cogen,14.741999999999999,D
2023,uae,GT,7.076509334936979,D
2023,uae,CC,3.96,D
2023,uae,CCcon,0.10545,D
2023,uae,CoalSteam,1.8,D
2023,uae,Nuclear,5.6,D
2023,uae,PV,0.009302276319780981,D
2023,uae,CSP,0.05,D
2023,uae,Cogen,20.57,D
2023,qat,GT,1.2410041077608223,D
2023,qat,CC,2.8169624016952404,D
2023,qat,CCcon,0.13125,D
2023,qat,Cogen,7.796,D
2023,kuw,PV,0.009302276319780981,D
2023,kuw,Cogen,27.400209588226197,D
2023,bah,Steam,1.302,D
2023,bah,GT,1.629,D
2023,bah,CC,1.94,D
2023,bah,Cogen,0.28200000000000003,D
2023,omn,CC,9.547,D
2023,omn,Cogen,2.466,D
2024,ksa,Steam,33.7512,D
2024,ksa,GT,29.978439607179638,D
2024,ksa,CC,29.951,D
2024,ksa,CCcon,5.3790000000000004,D
2024,ksa,PV,0.014766706330178358,D
2024,ksa,Cogen,14.741999999999999,D
2024,uae,GT,7.076509334936979,D
2024,uae,CC,3.96,D
2024,uae,CCcon,0.10545,D
2024,uae,CoalSteam,4.2,D
2024,uae,Nuclear,5.6,D
2024,uae,PV,0.009218555832902953,D
2024,uae,CSP,0.05,D
2024,uae,Cogen,20.57,D
2024,qat,GT,1.2410041077608223,D
2024,qat,CC,3.855408060831997,D
2024,qat,CCcon,0.13125,D
2024,qat,Cogen,7.796,D
2024,kuw,PV,0.009218555832902953,D
2024,kuw,Cogen,27.66538624825723,D
2024,bah,Steam,1.302,D
2024,bah,GT,1.629,D
2024,bah,CC,1.94,D
2024,bah,Cogen,0.28200000000000003,D
2024,omn,CC,9.547,D
2024,omn,Cogen,2.466,D
2025,ksa,Steam,33.7512,D
2025,ksa,GT,29.978439607179638,D
2025,ksa,CC,32.90832764564618,D
2025,ksa,CCcon,5.3790000000000004,D
2025,ksa,PV,0.014635717752363468,D
2025,ksa,Cogen,14.741999999999999,D
2025,uae,GT,7.076509334936979,D
2025,uae,CC,3.96,D
2025,uae,CCcon,0.10545,D
2025,uae,CoalSteam,4.2,D
2025,uae,Nuclear,5.6,D
2025,uae,PV,0.009135588830406827,D
2025,uae,CSP,0.05,D
2025,uae,Cogen,20.57,D
2025,qat,GT,1.2410041077608223,D
2025,qat,CC,4.417225889217965,D
2025,qat,CCcon,0.13125,D
2025,qat,Cogen,7.796,D
2025,kuw,Nuclear,1.4177366126175286,D
2025,kuw,PV,0.009135588830406827,D
2025,kuw,Cogen,27.66538624825723,D
2025,bah,Steam,1.302,D
2025,bah,GT,1.629,D
2025,bah,CC,1.94,D
2025,bah,Cogen,0.28200000000000003,D
2025,omn,CC,9.547,D
2025,omn,Cogen,2.466,D
2026,ksa,Steam,33.7512,D
2026,ksa,GT,29.978439607179638,D
2026,ksa,CC,38.083144709181774,D
2026,ksa,CCcon,5.3790000000000004,D
2026,ksa,PV,0.014505898512853128,D
2026,ksa,Cogen,14.741999999999999,D
2026,uae,GT,7.076509334936979,D
2026,uae,CC,3.96,D
2026,uae,CCcon,0.10545,D
